id,name,parent,detail,group.category.id,group.category.name,group.family.id,group.family.name,group.chemical.id,group.chemical.name,isActive,order,level
10227,Haemostatics,//Products//Medical Drugs//Other Category,,01,Medical Drugs,02,Cardiovascular and Hematopoietic System,1201,Haemostatics,1,0,4
10228,"Anticoagulants, Antithrombotics & Fibrinolytics:Heparin",//Products//Medical Drugs//Other Category,,01,Medical Drugs,02,Cardiovascular and Hematopoietic System,1301,"Anticoagulants, Antithrombotics & Fibrinolytics:Heparin",1,0,4
10229,"Haemorrhoidal, Phlebitis & Varicose Preparations",//Products//Medical Drugs//Other Category,,01,Medical Drugs,02,Cardiovascular and Hematopoietic System,1401,"Haemorrhoidal, Phlebitis & Varicose Preparations",1,0,4
10230,Haemorrheologicals,//Products//Medical Drugs//Other Category,,01,Medical Drugs,02,Cardiovascular and Hematopoietic System,1501,Haemorrheologicals,1,0,4
10231,Haematopoietic Agents,//Products//Medical Drugs//Other Category,,01,Medical Drugs,02,Cardiovascular and Hematopoietic System,1601,Haematopoietic Agents,1,0,4
10232,Other Cardiovascular Drugs,//Products//Medical Drugs//Other Category,,01,Medical Drugs,02,Cardiovascular and Hematopoietic System,1701,Other Cardiovascular Drugs,1,0,4
10233,Unknown,//Products//Medical Drugs//Other Category,,01,Medical Drugs,02,Cardiovascular and Hematopoietic System,1801,Unknown,1,0,4
10234,Migraine Drugs: Xanthine,//Products//Medical Drugs//Other Category,,01,Medical Drugs,02,Cardiovascular and Hematopoietic System,1802,Migraine Drugs: Xanthine,1,0,4
10235,Migraine Drugs: other alkaloids,//Products//Medical Drugs//Other Category,,01,Medical Drugs,02,Cardiovascular and Hematopoietic System,1803,Migraine Drugs: other alkaloids,1,0,4
10236,Migraine Drugs: Barbiturate,//Products//Medical Drugs//Other Category,,01,Medical Drugs,02,Cardiovascular and Hematopoietic System,1804,Migraine Drugs: Barbiturate,1,0,4
10237,"Anticoagulants, Antithrombotics & Fibrinolytics",//Products//Medical Drugs//Other Category,,01,Medical Drugs,02,Cardiovascular and Hematopoietic System,1805,"Anticoagulants, Antithrombotics & Fibrinolytics",1,0,4
10238,"Anticoagulants, Antithrombotics & Fibrinolytics: LMWHs",//Products//Medical Drugs//Other Category,,01,Medical Drugs,02,Cardiovascular and Hematopoietic System,1806,"Anticoagulants, Antithrombotics & Fibrinolytics: LMWHs",1,0,4
10239,Migrain Drugs: Other group,//Products//Medical Drugs//Other Category,,01,Medical Drugs,02,Cardiovascular and Hematopoietic System,1807,Migrain Drugs: Other group,1,0,4
10240,Angiotension II Antagonists,//Products//Medical Drugs//Other Category,,01,Medical Drugs,02,Cardiovascular and Hematopoietic System,1808,Angiotension II Antagonists,1,0,4
10241,Respiratory Stimulants,//Products//Medical Drugs//Other Category,,01,Medical Drugs,03,Respiratory System,0101,Respiratory Stimulants,1,0,4
10242,Antiasthmatic Preparations: Beta agonist,//Products//Medical Drugs//Other Category,,01,Medical Drugs,03,Respiratory System,0201,Antiasthmatic Preparations: Beta agonist,1,0,4
10243,Cough & Cold Remedies: Dextromethorphan/Codeine and deriv,//Products//Medical Drugs//Other Category,,01,Medical Drugs,03,Respiratory System,0301,Cough & Cold Remedies: Dextromethorphan/Codeine and deriv,1,0,4
10244,Cough & Cold Remedies: Acetaminophen and other drugs,//Products//Medical Drugs//Other Category,,01,Medical Drugs,03,Respiratory System,0302,Cough & Cold Remedies: Acetaminophen and other drugs,1,0,4
10245,Cough & Cold Remedies: Mucolytic/Expectorant,//Products//Medical Drugs//Other Category,,01,Medical Drugs,03,Respiratory System,0303,Cough & Cold Remedies: Mucolytic/Expectorant,1,0,4
10246,Cough & Cold Remedies: Others,//Products//Medical Drugs//Other Category,,01,Medical Drugs,03,Respiratory System,0304,Cough & Cold Remedies: Others,1,0,4
10247,Cough & Cold Remedies: Unknown,//Products//Medical Drugs//Other Category,,01,Medical Drugs,03,Respiratory System,0305,Cough & Cold Remedies: Unknown,1,0,4
10248,Decongestants & Other Nasal Preparations: Others,//Products//Medical Drugs//Other Category,,01,Medical Drugs,03,Respiratory System,0401,Decongestants & Other Nasal Preparations: Others,1,0,4
10249,Decongestants & Other Nasal Preparations: Eucalyptus oil,//Products//Medical Drugs//Other Category,,01,Medical Drugs,03,Respiratory System,0402,Decongestants & Other Nasal Preparations: Eucalyptus oil,1,0,4
10250,Other Drugs Acting on Respiratory System,//Products//Medical Drugs//Other Category,,01,Medical Drugs,03,Respiratory System,0501,Other Drugs Acting on Respiratory System,1,0,4
10251,Unknown,//Products//Medical Drugs//Other Category,,01,Medical Drugs,03,Respiratory System,0601,Unknown,1,0,4
10252,Antiasthmatic Preparations: Xanthine,//Products//Medical Drugs//Other Category,,01,Medical Drugs,03,Respiratory System,0602,Antiasthmatic Preparations: Xanthine,1,0,4
10253,Antiasthmatic Preparations: Others,//Products//Medical Drugs//Other Category,,01,Medical Drugs,03,Respiratory System,0603,Antiasthmatic Preparations: Others,1,0,4
10254,Antiasthmatic Preparations: Long-acting Beta2 agonist,//Products//Medical Drugs//Other Category,,01,Medical Drugs,03,Respiratory System,0604,Antiasthmatic Preparations: Long-acting Beta2 agonist,1,0,4
10255,Decongestants & Other Nasal Preparations: Essential oils,//Products//Medical Drugs//Other Category,,01,Medical Drugs,03,Respiratory System,0605,Decongestants & Other Nasal Preparations: Essential oils,1,0,4
10256,Decongestants & Other Nasal Preparations: Imidazoline,//Products//Medical Drugs//Other Category,,01,Medical Drugs,03,Respiratory System,0606,Decongestants & Other Nasal Preparations: Imidazoline,1,0,4
10257,Cough & Cold Remedies: Antihistamine,//Products//Medical Drugs//Other Category,,01,Medical Drugs,03,Respiratory System,0607,Cough & Cold Remedies: Antihistamine,1,0,4
10258,Cough & Cold Remedies: Sympathomimetics,//Products//Medical Drugs//Other Category,,01,Medical Drugs,03,Respiratory System,0608,Cough & Cold Remedies: Sympathomimetics,1,0,4
10259,Cough & Cold Remedies: Antitussis,//Products//Medical Drugs//Other Category,,01,Medical Drugs,03,Respiratory System,0609,Cough & Cold Remedies: Antitussis,1,0,4
10260,Anti-inflammatory Enzymes,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,0101,Anti-inflammatory Enzymes,1,0,4
10261,Analgesics & Antipyretics: Acetaminophen,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,0201,Analgesics & Antipyretics: Acetaminophen,1,0,4
10262,Analgesics & Antipyretics: ASA,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,0202,Analgesics & Antipyretics: ASA,1,0,4
10263,Analgesics & Antipyretics: NSAIDs,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,0203,Analgesics & Antipyretics: NSAIDs,1,0,4
10264,Analgesics & Antipyretics:Opiate,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,0204,Analgesics & Antipyretics:Opiate,1,0,4
10265,Analgesics & Antipyretics: Others,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,0205,Analgesics & Antipyretics: Others,1,0,4
10266,Analgesics & Antipyretics:Unknown,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,0206,Analgesics & Antipyretics:Unknown,1,0,4
10267,"Antirheumatic, Anti-inflammatory Analgesics: COX-2 inhibitor",//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,0301,"Antirheumatic, Anti-inflammatory Analgesics: COX-2 inhibitor",1,0,4
10268,Gout Preparations,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,0401,Gout Preparations,1,0,4
10269,Minor Tranquillisers: Benzodiazepine,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,0501,Minor Tranquillisers: Benzodiazepine,1,0,4
10270,Minor Tranquillisers: Others,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,0502,Minor Tranquillisers: Others,1,0,4
10271,Antipsychotics: Phenothiazine,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,0601,Antipsychotics: Phenothiazine,1,0,4
10272,Antipsychotics: Butyrophenone,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,0602,Antipsychotics: Butyrophenone,1,0,4
10273,Antipsychotics: Thioxanthine,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,0603,Antipsychotics: Thioxanthine,1,0,4
10274,Antipsychotics: Dibenzodiazepine,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,0604,Antipsychotics: Dibenzodiazepine,1,0,4
10275,Antipsychotics: Others,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,0605,Antipsychotics: Others,1,0,4
10276,Hypnotics & Sedatives: Benzodiazepine,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,0701,Hypnotics & Sedatives: Benzodiazepine,1,0,4
10277,Hypnotics & Sedatives: Barbiturate,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,0702,Hypnotics & Sedatives: Barbiturate,1,0,4
10278,Hypnotics & Sedatives: Unknown,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,0703,Hypnotics & Sedatives: Unknown,1,0,4
10279,Hypnotics & Sedatives: Others,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,0704,Hypnotics & Sedatives: Others,1,0,4
10280,Anticonvulsants: Benzodiazepine,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,0801,Anticonvulsants: Benzodiazepine,1,0,4
10281,Anticonvulsants: Valproate,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,0802,Anticonvulsants: Valproate,1,0,4
10282,Anticonvulsants: Phenytoin,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,0803,Anticonvulsants: Phenytoin,1,0,4
10283,Anticonvulsants: Unknown,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,0804,Anticonvulsants: Unknown,1,0,4
10284,Anticonvulsants: Others,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,0805,Anticonvulsants: Others,1,0,4
10285,Antidepressants: Tricyclic,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,0901,Antidepressants: Tricyclic,1,0,4
10286,Antidepressants: Thioxanthine,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,0902,Antidepressants: Thioxanthine,1,0,4
10287,Antidepressants: Atypical tetracyclic,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,0903,Antidepressants: Atypical tetracyclic,1,0,4
10288,Antidepressants: Lithium,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,0904,Antidepressants: Lithium,1,0,4
10289,Antidepressants: SSRI,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,0905,Antidepressants: SSRI,1,0,4
10290,Antidepressants: Others,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,0906,Antidepressants: Others,1,0,4
10291,Antidepressants: Unknown,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,0907,Antidepressants: Unknown,1,0,4
10292,CNS Stimulants,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,1001,CNS Stimulants,1,0,4
10293,Nootropics & Neurotonics,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,1101,Nootropics & Neurotonics,1,0,4
10294,Antiemetics & Antivertigo Drugs: Antihistamine,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,1201,Antiemetics & Antivertigo Drugs: Antihistamine,1,0,4
10295,Neurodegenerative Disease Drugs,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,1301,Neurodegenerative Disease Drugs,1,0,4
10296,Antiparkinsonism Preparations: Piperazine salt,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,1401,Antiparkinsonism Preparations: Piperazine salt,1,0,4
10297,Antiparkinsonism Preparations: Dopamine prodrugs,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,1402,Antiparkinsonism Preparations: Dopamine prodrugs,1,0,4
10298,Antiparkinsonism Preparations: Unknown,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,1403,Antiparkinsonism Preparations: Unknown,1,0,4
10299,Antiparkinsonism Preparations: Others,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,1404,Antiparkinsonism Preparations: Others,1,0,4
10300,Neuromuscular Disorder Drugs,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,1501,Neuromuscular Disorder Drugs,1,0,4
10301,Muscle Relaxants: Central-acting,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,1601,Muscle Relaxants: Central-acting,1,0,4
10302,Unknown,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,1701,Unknown,1,0,4
10303,"Antirheumatic, Anti-inflammatory Analgesics: NSAID",//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,1702,"Antirheumatic, Anti-inflammatory Analgesics: NSAID",1,0,4
10304,"Antirheumatic, Anti-inflammatory Analgesics: Others",//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,1703,"Antirheumatic, Anti-inflammatory Analgesics: Others",1,0,4
10305,Antiemetics & Antivertigo Drugs: Dopamine antagonist,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,1704,Antiemetics & Antivertigo Drugs: Dopamine antagonist,1,0,4
10306,Muscle Relaxants: Acetaminophen,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,1705,Muscle Relaxants: Acetaminophen,1,0,4
10307,Muscle Relaxants: Others,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,1706,Muscle Relaxants: Others,1,0,4
10308,Muscle Relaxants: Orphenadrine,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,1707,Muscle Relaxants: Orphenadrine,1,0,4
10309,Antiparkinsonism Preparations: Anticholinergic,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,1708,Antiparkinsonism Preparations: Anticholinergic,1,0,4
10310,Antipsychotics: Long-acting Barbiturate,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,1709,Antipsychotics: Long-acting Barbiturate,1,0,4
10311,Antipsychotics: Short-acting Barbiturate,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,1710,Antipsychotics: Short-acting Barbiturate,1,0,4
10312,Antipsychotics: Unknown,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,1711,Antipsychotics: Unknown,1,0,4
10313,Antipsychotics: Ergot alkaloid,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,1712,Antipsychotics: Ergot alkaloid,1,0,4
10314,Antipsychotics: Anticholinergic,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,1713,Antipsychotics: Anticholinergic,1,0,4
10315,Anticonvulsants: Carbamazepine,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,1714,Anticonvulsants: Carbamazepine,1,0,4
10316,Antipsychotics: Short-acting Barbiturate,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,1715,Antipsychotics: Short-acting Barbiturate,1,0,4
10317,Antipsychotics: Atypical neuroleptic,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,1716,Antipsychotics: Atypical neuroleptic,1,0,4
10318,Antidepressants: Tetracyclic,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,1717,Antidepressants: Tetracyclic,1,0,4
10319,Antidepressants: Phenothiazine,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,1718,Antidepressants: Phenothiazine,1,0,4
10320,Antidepressants: MAOI,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,1719,Antidepressants: MAOI,1,0,4
10321,Muscle Relaxants: Unknown,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,1720,Muscle Relaxants: Unknown,1,0,4
10322,Anxiolytics,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,1721,Anxiolytics,1,0,4
10323,Antimigrain drugs,//Products//Medical Drugs//Other Category,,01,Medical Drugs,04,Neuro-Muscular System,1722,Antimigrain drugs,1,0,4
10324,Androgens & Related Synthetic Drugs,//Products//Medical Drugs//Hormones,,01,Medical Drugs,05,Hormones,0101,Androgens & Related Synthetic Drugs,1,0,4
10325,Oestrogens & Progesterones & Related Synthetic Drugs,//Products//Medical Drugs//Hormones,,01,Medical Drugs,05,Hormones,0201,Oestrogens & Progesterones & Related Synthetic Drugs,1,0,4
10326,Combined Sex Hormones,//Products//Medical Drugs//Hormones,,01,Medical Drugs,05,Hormones,0301,Combined Sex Hormones,1,0,4
10327,Corticosteroid Hormones,//Products//Medical Drugs//Hormones,,01,Medical Drugs,05,Hormones,0401,Corticosteroid Hormones,1,0,4
10328,Trophic Hormones & Related Synthetic Drugs,//Products//Medical Drugs//Hormones,,01,Medical Drugs,05,Hormones,0501,Trophic Hormones & Related Synthetic Drugs,1,0,4
10329,Anabolic Agents,//Products//Medical Drugs//Hormones,,01,Medical Drugs,05,Hormones,0601,Anabolic Agents,1,0,4
10330,Other Hormone Related Drugs,//Products//Medical Drugs//Hormones,,01,Medical Drugs,05,Hormones,0701,Other Hormone Related Drugs,1,0,4
10331,Unknown,//Products//Medical Drugs//Hormones,,01,Medical Drugs,05,Hormones,0801,Unknown,1,0,4
10332,Depot Contraceptives,//Products//Medical Drugs//Contraceptive agents,,01,Medical Drugs,06,Contraceptive agents,0101,Depot Contraceptives,1,0,4
10333,Oral Contraceptives,//Products//Medical Drugs//Contraceptive agents,,01,Medical Drugs,06,Contraceptive agents,0201,Oral Contraceptives,1,0,4
10334,Other Contraceptives,//Products//Medical Drugs//Contraceptive agents,,01,Medical Drugs,06,Contraceptive agents,0301,Other Contraceptives,1,0,4
10335,Unknown,//Products//Medical Drugs//Contraceptive agents,,01,Medical Drugs,06,Contraceptive agents,0401,Unknown,1,0,4
10336,Aminoglycosides,//Products//Medical Drugs//Antibiotics,,01,Medical Drugs,07,Antibiotics,0101,Aminoglycosides,1,0,4
10337,Cephalosporins,//Products//Medical Drugs//Antibiotics,,01,Medical Drugs,07,Antibiotics,0201,Cephalosporins,1,0,4
10338,Chloramphenicols,//Products//Medical Drugs//Antibiotics,,01,Medical Drugs,07,Antibiotics,0301,Chloramphenicols,1,0,4
10339,Macrolides,//Products//Medical Drugs//Antibiotics,,01,Medical Drugs,07,Antibiotics,0401,Macrolides,1,0,4
10340,Penicillins,//Products//Medical Drugs//Antibiotics,,01,Medical Drugs,07,Antibiotics,0501,Penicillins,1,0,4
10341,Quinolones,//Products//Medical Drugs//Antibiotics,,01,Medical Drugs,07,Antibiotics,0601,Quinolones,1,0,4
10342,Tetracyclines,//Products//Medical Drugs//Antibiotics,,01,Medical Drugs,07,Antibiotics,0701,Tetracyclines,1,0,4
10343,Antifungals: Imidazole,//Products//Medical Drugs//Antibiotics,,01,Medical Drugs,07,Antibiotics,0801,Antifungals: Imidazole,1,0,4
10344,Antibacterial Combinations,//Products//Medical Drugs//Antibiotics,,01,Medical Drugs,07,Antibiotics,0901,Antibacterial Combinations,1,0,4
10345,Other Antibiotics,//Products//Medical Drugs//Antibiotics,,01,Medical Drugs,07,Antibiotics,1001,Other Antibiotics,1,0,4
10346,Unknown,//Products//Medical Drugs//Antibiotics,,01,Medical Drugs,07,Antibiotics,1101,Unknown,1,0,4
10347,Antifungals: Trizole,//Products//Medical Drugs//Antibiotics,,01,Medical Drugs,07,Antibiotics,1102,Antifungals: Trizole,1,0,4
10348,Antifungals: Others,//Products//Medical Drugs//Antibiotics,,01,Medical Drugs,07,Antibiotics,1103,Antifungals: Others,1,0,4
10349,Antituberculous Agents,//Products//Medical Drugs//Other Chemotherapeutics,,01,Medical Drugs,08,Other Chemotherapeutics,0101,Antituberculous Agents,1,0,4
10350,Sulphonamides,//Products//Medical Drugs//Other Chemotherapeutics,,01,Medical Drugs,08,Other Chemotherapeutics,0201,Sulphonamides,1,0,4
10351,Antiamoebics,//Products//Medical Drugs//Other Chemotherapeutics,,01,Medical Drugs,08,Other Chemotherapeutics,0301,Antiamoebics,1,0,4
10352,Anthelmintics,//Products//Medical Drugs//Other Chemotherapeutics,,01,Medical Drugs,08,Other Chemotherapeutics,0401,Anthelmintics,1,0,4
10353,Antileprotics,//Products//Medical Drugs//Other Chemotherapeutics,,01,Medical Drugs,08,Other Chemotherapeutics,0501,Antileprotics,1,0,4
10354,Antivirals,//Products//Medical Drugs//Other Chemotherapeutics,,01,Medical Drugs,08,Other Chemotherapeutics,0601,Antivirals,1,0,4
10355,Antineoplastics,//Products//Medical Drugs//Other Chemotherapeutics,,01,Medical Drugs,08,Other Chemotherapeutics,0701,Antineoplastics,1,0,4
10356,Antimalarials,//Products//Medical Drugs//Other Chemotherapeutics,,01,Medical Drugs,08,Other Chemotherapeutics,0801,Antimalarials,1,0,4
10357,"Leishmaniacides, Trypanocides",//Products//Medical Drugs//Other Chemotherapeutics,,01,Medical Drugs,08,Other Chemotherapeutics,0901,"Leishmaniacides, Trypanocides",1,0,4
10358,Filaricides,//Products//Medical Drugs//Other Chemotherapeutics,,01,Medical Drugs,08,Other Chemotherapeutics,1001,Filaricides,1,0,4
10359,Unknown,//Products//Medical Drugs//Other Chemotherapeutics,,01,Medical Drugs,08,Other Chemotherapeutics,1101,Unknown,1,0,4
10360,Preparations for Vaginal Conditions,//Products//Medical Drugs//Genito-Urinary System,,01,Medical Drugs,09,Genito-Urinary System,0101,Preparations for Vaginal Conditions,1,0,4
10361,Urinary Antiseptics,//Products//Medical Drugs//Genito-Urinary System,,01,Medical Drugs,09,Genito-Urinary System,0201,Urinary Antiseptics,1,0,4
10362,Durgs Acting on Uterus,//Products//Medical Drugs//Genito-Urinary System,,01,Medical Drugs,09,Genito-Urinary System,0301,Durgs Acting on Uterus,1,0,4
10363,Other Drugs Acting on Genito-Urinary System,//Products//Medical Drugs//Genito-Urinary System,,01,Medical Drugs,09,Genito-Urinary System,0401,Other Drugs Acting on Genito-Urinary System,1,0,4
10364,Unknown,//Products//Medical Drugs//Genito-Urinary System,,01,Medical Drugs,09,Genito-Urinary System,0501,Unknown,1,0,4
10365,Insulins,//Products//Medical Drugs//Metabolism,,01,Medical Drugs,10,Metabolism,0101,Insulins,1,0,4
10366,Oral Antidiabetic Agents: Sulfonylurea,//Products//Medical Drugs//Metabolism,,01,Medical Drugs,10,Metabolism,0201,Oral Antidiabetic Agents: Sulfonylurea,1,0,4
10367,Thyroid Preparations,//Products//Medical Drugs//Metabolism,,01,Medical Drugs,10,Metabolism,0301,Thyroid Preparations,1,0,4
10368,Antithyroids,//Products//Medical Drugs//Metabolism,,01,Medical Drugs,10,Metabolism,0401,Antithyroids,1,0,4
10369,Antihyperlipidaemic Agents,//Products//Medical Drugs//Metabolism,,01,Medical Drugs,10,Metabolism,0501,Antihyperlipidaemic Agents,1,0,4
10370,Other Agents Affecting Metabolism,//Products//Medical Drugs//Metabolism,,01,Medical Drugs,10,Metabolism,0601,Other Agents Affecting Metabolism,1,0,4
10371,Unknown,//Products//Medical Drugs//Metabolism,,01,Medical Drugs,10,Metabolism,0701,Unknown,1,0,4
10372,Oral Antidiabetic Agents: Biguanides,//Products//Medical Drugs//Metabolism,,01,Medical Drugs,10,Metabolism,0702,Oral Antidiabetic Agents: Biguanides,1,0,4
10373,Oral Antidiabetic Agents: Alpha-glucosidase inhibitor,//Products//Medical Drugs//Metabolism,,01,Medical Drugs,10,Metabolism,0703,Oral Antidiabetic Agents: Alpha-glucosidase inhibitor,1,0,4
10374,Oral Antidiabetic Agents: Others,//Products//Medical Drugs//Metabolism,,01,Medical Drugs,10,Metabolism,0704,Oral Antidiabetic Agents: Others,1,0,4
11082,Oral Antidiabetic Agents: Dipeptidyl peptidase inhibitor,//Products//Medical Drugs//Metabolism,,01,Medical Drugs,10,Metabolism,0802,Oral Antidiabetic Agents: Dipeptidyl peptidase inhibitor,1,0,4
11083,Oral Antidiabetic Agents: Meglitinide,//Products//Medical Drugs//Metabolism,,01,Medical Drugs,10,Metabolism,0803,Oral Antidiabetic Agents: Meglitinide,1,0,4
10375,"Vitamins A, D, E",//Products//Medical Drugs//Vitamins and Minerals,,01,Medical Drugs,11,Vitamins and Minerals,0101,"Vitamins A, D, E",1,0,4
10376,Vitamins Bs/with C,//Products//Medical Drugs//Vitamins and Minerals,,01,Medical Drugs,11,Vitamins and Minerals,0201,Vitamins B's/with C,1,0,4
10377,Vitamin C,//Products//Medical Drugs//Vitamins and Minerals,,01,Medical Drugs,11,Vitamins and Minerals,0301,Vitamin C,1,0,4
10378,Calcium/  with Vitamins,//Products//Medical Drugs//Vitamins and Minerals,,01,Medical Drugs,11,Vitamins and Minerals,0401,Calcium/  with Vitamins,1,0,4
10379,Multivitamins/ with Minerals,//Products//Medical Drugs//Vitamins and Minerals,,01,Medical Drugs,11,Vitamins and Minerals,0501,Multivitamins/ with Minerals,1,0,4
10380,Vitamins with Hormones/ Geriatric Preparations,//Products//Medical Drugs//Vitamins and Minerals,,01,Medical Drugs,11,Vitamins and Minerals,0601,Vitamins with Hormones/ Geriatric Preparations,1,0,4
10381,Paediatric Vitamins & Minerals: Fluoride,//Products//Medical Drugs//Vitamins and Minerals,,01,Medical Drugs,11,Vitamins and Minerals,0701,Paediatric Vitamins & Minerals: Fluoride,1,0,4
10382,Others,//Products//Medical Drugs//Vitamins and Minerals,,01,Medical Drugs,11,Vitamins and Minerals,0702,Others,1,0,4
10383,Electrolytes and Minerals,//Products//Medical Drugs//Vitamins and Minerals,,01,Medical Drugs,11,Vitamins and Minerals,0801,Electrolytes and Minerals,1,0,4
10384,Antianemics/ Pre&Post Natal Vitamins: Iron,//Products//Medical Drugs//Vitamins and Minerals,,01,Medical Drugs,11,Vitamins and Minerals,0901,Antianemics/ Pre&Post Natal Vitamins: Iron,1,0,4
10385,Antianemics/ Pre&Post Natal Vitamins: Others,//Products//Medical Drugs//Vitamins and Minerals,,01,Medical Drugs,11,Vitamins and Minerals,0902,Antianemics/ Pre&Post Natal Vitamins: Others,1,0,4
10386,Unknown,//Products//Medical Drugs//Vitamins and Minerals,,01,Medical Drugs,11,Vitamins and Minerals,1001,Unknown,1,0,4
10387,Paediatric Vitamins & Minerals: Others,//Products//Medical Drugs//Vitamins and Minerals,,01,Medical Drugs,11,Vitamins and Minerals,1002,Paediatric Vitamins & Minerals: Others,1,0,4
10388,Infant/ Follow-On Formulae,//Products//Medical Drugs//Nutrition,,01,Medical Drugs,12,Nutrition,0101,Infant/ Follow-On Formulae,1,0,4
10389,Enteral/ Nutritional Products,//Products//Medical Drugs//Nutrition,,01,Medical Drugs,12,Nutrition,0201,Enteral/ Nutritional Products,1,0,4
10390,Parenteral Nutrition,//Products//Medical Drugs//Nutrition,,01,Medical Drugs,12,Nutrition,0301,Parenteral Nutrition,1,0,4
